"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"CHN","China",0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284,0.454889587834284
"COL","Colombia",0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175,0.510428078747175
"COM","Comoros",0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894,0.509529837982894
"COG","Congo",0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993,0.548412135457993
"COD","Congo, the Democratic Republic o",0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199,0.523107406404199
"CRI","Costa Rica",0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395,0.491923148536395
"CIV","Cote d'Ivoire",0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726,0.489009516646726
"HRV","Croatia",0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983,0.490426925536983
"CUB","Cuba",0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223,0.514142070339223
"CYP","Cyprus",0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668,0.379791504194668
"CZE","Czech Republic",0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691,0.389637913390691
"DNK","Denmark",0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968,0.419401913474968
"DJI","Djibouti",0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577,0.594895335885577
"DMA","Dominica",0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308,0.433285427767308
"DOM","Dominican Republic",0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723,0.515392742475723
"ECU","Ecuador",0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965,0.563513654111965
"EGY","Egypt",0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991,0.526908827075991
"SLV","El Salvador",0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102,0.515078687992102
"GNQ","Equatorial Guinea",0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502,0.5226016404502
